Atype,all_links,bankname,benefits,cardoffdetails,cardoffer,cardurl,coffname,eligible,image,info,information,nameOfCard,offerlink,tnc,typeOfCard,validity
,,First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/standard-credit-card,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,Earn up to 2.5 FAB Rewards per AED 1 you spendHigh credit limitsLoyalty benefits,,Standard Credit Card,,,,
Card,,First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/blue-fab-signature-credit-card,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,Earn 5% cashback in Al-Futtaim FAB Rewards for every AED 1 spent at Al-Futtaim brandsEnjoy 0% Easy Payment Plans (EPP) on purchases at Al-Futtaim showrooms and storesGet a complimentary 0% Balance Transfer for up to 12 months,,Blue FAB Signature Credit Card by Al-Futtaim,,,,
Card,"https://www.bankfab.com/en-ae/personal/offers/2xl-furniture,https://www.bankfab.com/en-ae/personal/offers/adnic,https://www.bankfab.com/en-ae/personal/offers/advanced-american-dental-center,https://www.bankfab.com/en-ae/personal/offers/air-arabia-0,https://www.bankfab.com/en-ae/personal/offers/ansar-mall-ansar-gallery,https://www.bankfab.com/en-ae/personal/offers/arwa-dental-clinic-epp,https://www.bankfab.com/en-ae/personal/offers/axiom-telecom,https://www.bankfab.com/en-ae/personal/offers/carrefour-deals,https://www.bankfab.com/en-ae/personal/offers/chittilappilly-jewellers,https://www.bankfab.com/en-ae/personal/offers/dnata-travel,https://www.bankfab.com/en-ae/personal/offers/dr-batra-homeopathy,https://www.bankfab.com/en-ae/personal/offers/dr-joy-dental-clinic,https://www.bankfab.com/en-ae/personal/offers/du,https://www.bankfab.com/en-ae/personal/offers/dubai-ladies-club,https://www.bankfab.com/en-ae/personal/offers/dubai-traffic-fines-installment,https://www.bankfab.com/en-ae/personal/offers/emax,https://www.bankfab.com/en-ae/personal/offers/emirates-driving-institute-epp,https://www.bankfab.com/en-ae/personal/offers/emirates-motor-company,https://www.bankfab.com/en-ae/personal/offers/eyezone,https://www.bankfab.com/en-ae/personal/offers/golds-gym-new-age-fitness,https://www.bankfab.com/en-ae/personal/offers/harman-house,https://www.bankfab.com/en-ae/personal/offers/jackys-electronics,https://www.bankfab.com/en-ae/personal/offers/istyle,https://www.bankfab.com/en-ae/personal/offers/jarir-bookstore,https://www.bankfab.com/en-ae/personal/offers/jawhara-jewellery,https://www.bankfab.com/en-ae/personal/offers/jumbo-electronics,https://www.bankfab.com/en-ae/personal/offers/kalyan-jewellers,https://www.bankfab.com/en-ae/personal/offers/liali-jewellery,https://www.bankfab.com/en-ae/personal/offers/kings-college-clinic,https://www.bankfab.com/en-ae/personal/offers/lulu,https://www.bankfab.com/en-ae/personal/offers/malabar-gold-diamonds,https://www.bankfab.com/en-ae/personal/offers/manchester-medical-centre,https://www.bankfab.com/en-ae/personal/offers/mi,https://www.bankfab.com/en-ae/personal/offers/najahi-events,https://www.bankfab.com/en-ae/personal/offers/nesto-hypermarket,https://www.bankfab.com/en-ae/personal/offers/pure-gold-jewellers,https://www.bankfab.com/en-ae/personal/offers/quicklease-car-rentals,https://www.bankfab.com/en-ae/personal/offers/royal-palace-furniture,https://www.bankfab.com/en-ae/personal/offers/samsung-mds-mobile,https://www.bankfab.com/en-ae/personal/offers/sedar,https://www.bankfab.com/en-ae/personal/offers/sky-jewellery,https://www.bankfab.com/en-ae/personal/offers/sntta,https://www.bankfab.com/en-ae/personal/offers/three60-communities,https://www.bankfab.com/en-ae/personal/offers/thumbay-dental-hospital,https://www.bankfab.com/en-ae/personal/offers/trendy-time,https://www.bankfab.com/en-ae/personal/offers/al-rostamani,https://www.bankfab.com/en-ae/personal/offers/al-futtaim-travel,https://www.bankfab.com/en-ae/personal/offers/american-aesthetic-medical,https://www.bankfab.com/en-ae/personal/offers/bcd-travel,https://www.bankfab.com/en-ae/personal/offers/bharat-thakur-artistic-yoga,https://www.bankfab.com/en-ae/personal/offers/bhima-jewellers,https://www.bankfab.com/en-ae/personal/offers/bin-moosa-travel,https://www.bankfab.com/en-ae/personal/offers/bloom-aesthetic-laser-clinic,https://www.bankfab.com/en-ae/personal/offers/be-fit,https://www.bankfab.com/en-ae/personal/offers/bose,https://www.bankfab.com/en-ae/personal/offers/dynatrade-auto-service-center,https://www.bankfab.com/en-ae/personal/offers/ecity,https://www.bankfab.com/en-ae/personal/offers/elite-jewellers,https://www.bankfab.com/en-ae/personal/offers/fitness-first,https://www.bankfab.com/en-ae/personal/offers/honest-jewellers,https://www.bankfab.com/en-ae/personal/offers/joyalukkas,https://www.bankfab.com/en-ae/personal/offers/melodica,https://www.bankfab.com/en-ae/personal/offers/novomed-centers,https://www.bankfab.com/en-ae/personal/offers/omeir-travel-agency,https://www.bankfab.com/en-ae/personal/offers/nooncom-epp,https://www.bankfab.com/en-ae/personal/offers/rsa,https://www.bankfab.com/en-ae/personal/offers/safe-travel-and-services,https://www.bankfab.com/en-ae/personal/offers/samsung-brand-shop-jackys-retail-llc,https://www.bankfab.com/en-ae/personal/offers/xperienz-holidays,https://www.bankfab.com/en-ae/personal/offers/damas-medical-centre,https://www.bankfab.com/en-ae/personal/offers/damas-jewellery,https://www.bankfab.com/en-ae/personal/offers/danube-home,https://www.bankfab.com/en-ae/personal/offers/khalid-jamal-al-ghurair-real-estate-llc,https://www.bankfab.com/en-ae/personal/offers/kings-college-hospital,https://www.bankfab.com/en-ae/personal/offers/km-trading,https://www.bankfab.com/en-ae/personal/offers/v-kool,https://www.bankfab.com/en-ae/personal/offers/hour-choice,https://www.bankfab.com/en-ae/personal/offers/ramy-automotive,https://www.bankfab.com/en-ae/personal/offers/rehlat,https://www.bankfab.com/en-ae/personal/offers/rivoli,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige",First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/blue-fab-platinum-credit-card,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,Earn 5% cashback in Al-Futtaim FAB Rewards for every AED 1 spent at Al-Futtaim brandsEnjoy 0% Easy Payment Plans (EPP) on purchases at Al-Futtaim showrooms and storesGet a complimentary 0% Balance Transfer for up to 12 months,,Blue FAB Platinum Credit Card by Al-Futtaim,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige,,,
Card,"https://www.bankfab.com/en-ae/personal/offers/2xl-furniture,https://www.bankfab.com/en-ae/personal/offers/adnic,https://www.bankfab.com/en-ae/personal/offers/advanced-american-dental-center,https://www.bankfab.com/en-ae/personal/offers/air-arabia-0,https://www.bankfab.com/en-ae/personal/offers/ansar-mall-ansar-gallery,https://www.bankfab.com/en-ae/personal/offers/arwa-dental-clinic-epp,https://www.bankfab.com/en-ae/personal/offers/axiom-telecom,https://www.bankfab.com/en-ae/personal/offers/carrefour-deals,https://www.bankfab.com/en-ae/personal/offers/chittilappilly-jewellers,https://www.bankfab.com/en-ae/personal/offers/dnata-travel,https://www.bankfab.com/en-ae/personal/offers/dr-batra-homeopathy,https://www.bankfab.com/en-ae/personal/offers/dr-joy-dental-clinic,https://www.bankfab.com/en-ae/personal/offers/du,https://www.bankfab.com/en-ae/personal/offers/dubai-ladies-club,https://www.bankfab.com/en-ae/personal/offers/dubai-traffic-fines-installment,https://www.bankfab.com/en-ae/personal/offers/emax,https://www.bankfab.com/en-ae/personal/offers/emirates-driving-institute-epp,https://www.bankfab.com/en-ae/personal/offers/emirates-motor-company,https://www.bankfab.com/en-ae/personal/offers/eyezone,https://www.bankfab.com/en-ae/personal/offers/golds-gym-new-age-fitness,https://www.bankfab.com/en-ae/personal/offers/harman-house,https://www.bankfab.com/en-ae/personal/offers/jackys-electronics,https://www.bankfab.com/en-ae/personal/offers/istyle,https://www.bankfab.com/en-ae/personal/offers/jarir-bookstore,https://www.bankfab.com/en-ae/personal/offers/jawhara-jewellery,https://www.bankfab.com/en-ae/personal/offers/jumbo-electronics,https://www.bankfab.com/en-ae/personal/offers/kalyan-jewellers,https://www.bankfab.com/en-ae/personal/offers/liali-jewellery,https://www.bankfab.com/en-ae/personal/offers/kings-college-clinic,https://www.bankfab.com/en-ae/personal/offers/lulu,https://www.bankfab.com/en-ae/personal/offers/malabar-gold-diamonds,https://www.bankfab.com/en-ae/personal/offers/manchester-medical-centre,https://www.bankfab.com/en-ae/personal/offers/mi,https://www.bankfab.com/en-ae/personal/offers/najahi-events,https://www.bankfab.com/en-ae/personal/offers/nesto-hypermarket,https://www.bankfab.com/en-ae/personal/offers/pure-gold-jewellers,https://www.bankfab.com/en-ae/personal/offers/quicklease-car-rentals,https://www.bankfab.com/en-ae/personal/offers/royal-palace-furniture,https://www.bankfab.com/en-ae/personal/offers/samsung-mds-mobile,https://www.bankfab.com/en-ae/personal/offers/sedar,https://www.bankfab.com/en-ae/personal/offers/sky-jewellery,https://www.bankfab.com/en-ae/personal/offers/sntta,https://www.bankfab.com/en-ae/personal/offers/three60-communities,https://www.bankfab.com/en-ae/personal/offers/thumbay-dental-hospital,https://www.bankfab.com/en-ae/personal/offers/trendy-time,https://www.bankfab.com/en-ae/personal/offers/al-rostamani,https://www.bankfab.com/en-ae/personal/offers/al-futtaim-travel,https://www.bankfab.com/en-ae/personal/offers/american-aesthetic-medical,https://www.bankfab.com/en-ae/personal/offers/bcd-travel,https://www.bankfab.com/en-ae/personal/offers/bharat-thakur-artistic-yoga,https://www.bankfab.com/en-ae/personal/offers/bhima-jewellers,https://www.bankfab.com/en-ae/personal/offers/bin-moosa-travel,https://www.bankfab.com/en-ae/personal/offers/bloom-aesthetic-laser-clinic,https://www.bankfab.com/en-ae/personal/offers/be-fit,https://www.bankfab.com/en-ae/personal/offers/bose,https://www.bankfab.com/en-ae/personal/offers/dynatrade-auto-service-center,https://www.bankfab.com/en-ae/personal/offers/ecity,https://www.bankfab.com/en-ae/personal/offers/elite-jewellers,https://www.bankfab.com/en-ae/personal/offers/fitness-first,https://www.bankfab.com/en-ae/personal/offers/honest-jewellers,https://www.bankfab.com/en-ae/personal/offers/joyalukkas,https://www.bankfab.com/en-ae/personal/offers/melodica,https://www.bankfab.com/en-ae/personal/offers/novomed-centers,https://www.bankfab.com/en-ae/personal/offers/omeir-travel-agency,https://www.bankfab.com/en-ae/personal/offers/nooncom-epp,https://www.bankfab.com/en-ae/personal/offers/rsa,https://www.bankfab.com/en-ae/personal/offers/safe-travel-and-services,https://www.bankfab.com/en-ae/personal/offers/samsung-brand-shop-jackys-retail-llc,https://www.bankfab.com/en-ae/personal/offers/xperienz-holidays,https://www.bankfab.com/en-ae/personal/offers/damas-medical-centre,https://www.bankfab.com/en-ae/personal/offers/damas-jewellery,https://www.bankfab.com/en-ae/personal/offers/danube-home,https://www.bankfab.com/en-ae/personal/offers/khalid-jamal-al-ghurair-real-estate-llc,https://www.bankfab.com/en-ae/personal/offers/kings-college-hospital,https://www.bankfab.com/en-ae/personal/offers/km-trading,https://www.bankfab.com/en-ae/personal/offers/v-kool,https://www.bankfab.com/en-ae/personal/offers/hour-choice,https://www.bankfab.com/en-ae/personal/offers/ramy-automotive,https://www.bankfab.com/en-ae/personal/offers/rehlat,https://www.bankfab.com/en-ae/personal/offers/rivoli,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige",First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/blue-fab-infinite-credit-card,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,Earn 5% cashback in Al-Futtaim FAB Rewards for every AED 1 spent at Al-Futtaim brandsEnjoy 0% Easy Payment Plans (EPP) on purchases at Al-Futtaim showrooms and storesGet a complimentary 0% Balance Transfer for up to 12 months,,Blue FAB Infinite Credit Card by Al-Futtaim,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige,,,
Card,"https://www.bankfab.com/en-ae/personal/offers/2xl-furniture,https://www.bankfab.com/en-ae/personal/offers/adnic,https://www.bankfab.com/en-ae/personal/offers/advanced-american-dental-center,https://www.bankfab.com/en-ae/personal/offers/air-arabia-0,https://www.bankfab.com/en-ae/personal/offers/ansar-mall-ansar-gallery,https://www.bankfab.com/en-ae/personal/offers/arwa-dental-clinic-epp,https://www.bankfab.com/en-ae/personal/offers/axiom-telecom,https://www.bankfab.com/en-ae/personal/offers/carrefour-deals,https://www.bankfab.com/en-ae/personal/offers/chittilappilly-jewellers,https://www.bankfab.com/en-ae/personal/offers/dnata-travel,https://www.bankfab.com/en-ae/personal/offers/dr-batra-homeopathy,https://www.bankfab.com/en-ae/personal/offers/dr-joy-dental-clinic,https://www.bankfab.com/en-ae/personal/offers/du,https://www.bankfab.com/en-ae/personal/offers/dubai-ladies-club,https://www.bankfab.com/en-ae/personal/offers/dubai-traffic-fines-installment,https://www.bankfab.com/en-ae/personal/offers/emax,https://www.bankfab.com/en-ae/personal/offers/emirates-driving-institute-epp,https://www.bankfab.com/en-ae/personal/offers/emirates-motor-company,https://www.bankfab.com/en-ae/personal/offers/eyezone,https://www.bankfab.com/en-ae/personal/offers/golds-gym-new-age-fitness,https://www.bankfab.com/en-ae/personal/offers/harman-house,https://www.bankfab.com/en-ae/personal/offers/jackys-electronics,https://www.bankfab.com/en-ae/personal/offers/istyle,https://www.bankfab.com/en-ae/personal/offers/jarir-bookstore,https://www.bankfab.com/en-ae/personal/offers/jawhara-jewellery,https://www.bankfab.com/en-ae/personal/offers/jumbo-electronics,https://www.bankfab.com/en-ae/personal/offers/kalyan-jewellers,https://www.bankfab.com/en-ae/personal/offers/liali-jewellery,https://www.bankfab.com/en-ae/personal/offers/kings-college-clinic,https://www.bankfab.com/en-ae/personal/offers/lulu,https://www.bankfab.com/en-ae/personal/offers/malabar-gold-diamonds,https://www.bankfab.com/en-ae/personal/offers/manchester-medical-centre,https://www.bankfab.com/en-ae/personal/offers/mi,https://www.bankfab.com/en-ae/personal/offers/najahi-events,https://www.bankfab.com/en-ae/personal/offers/nesto-hypermarket,https://www.bankfab.com/en-ae/personal/offers/pure-gold-jewellers,https://www.bankfab.com/en-ae/personal/offers/quicklease-car-rentals,https://www.bankfab.com/en-ae/personal/offers/royal-palace-furniture,https://www.bankfab.com/en-ae/personal/offers/samsung-mds-mobile,https://www.bankfab.com/en-ae/personal/offers/sedar,https://www.bankfab.com/en-ae/personal/offers/sky-jewellery,https://www.bankfab.com/en-ae/personal/offers/sntta,https://www.bankfab.com/en-ae/personal/offers/three60-communities,https://www.bankfab.com/en-ae/personal/offers/thumbay-dental-hospital,https://www.bankfab.com/en-ae/personal/offers/trendy-time,https://www.bankfab.com/en-ae/personal/offers/al-rostamani,https://www.bankfab.com/en-ae/personal/offers/al-futtaim-travel,https://www.bankfab.com/en-ae/personal/offers/american-aesthetic-medical,https://www.bankfab.com/en-ae/personal/offers/bcd-travel,https://www.bankfab.com/en-ae/personal/offers/bharat-thakur-artistic-yoga,https://www.bankfab.com/en-ae/personal/offers/bhima-jewellers,https://www.bankfab.com/en-ae/personal/offers/bin-moosa-travel,https://www.bankfab.com/en-ae/personal/offers/bloom-aesthetic-laser-clinic,https://www.bankfab.com/en-ae/personal/offers/be-fit,https://www.bankfab.com/en-ae/personal/offers/bose,https://www.bankfab.com/en-ae/personal/offers/dynatrade-auto-service-center,https://www.bankfab.com/en-ae/personal/offers/ecity,https://www.bankfab.com/en-ae/personal/offers/elite-jewellers,https://www.bankfab.com/en-ae/personal/offers/fitness-first,https://www.bankfab.com/en-ae/personal/offers/honest-jewellers,https://www.bankfab.com/en-ae/personal/offers/joyalukkas,https://www.bankfab.com/en-ae/personal/offers/melodica,https://www.bankfab.com/en-ae/personal/offers/novomed-centers,https://www.bankfab.com/en-ae/personal/offers/omeir-travel-agency,https://www.bankfab.com/en-ae/personal/offers/nooncom-epp,https://www.bankfab.com/en-ae/personal/offers/rsa,https://www.bankfab.com/en-ae/personal/offers/safe-travel-and-services,https://www.bankfab.com/en-ae/personal/offers/samsung-brand-shop-jackys-retail-llc,https://www.bankfab.com/en-ae/personal/offers/xperienz-holidays,https://www.bankfab.com/en-ae/personal/offers/damas-medical-centre,https://www.bankfab.com/en-ae/personal/offers/damas-jewellery,https://www.bankfab.com/en-ae/personal/offers/danube-home,https://www.bankfab.com/en-ae/personal/offers/khalid-jamal-al-ghurair-real-estate-llc,https://www.bankfab.com/en-ae/personal/offers/kings-college-hospital,https://www.bankfab.com/en-ae/personal/offers/km-trading,https://www.bankfab.com/en-ae/personal/offers/v-kool,https://www.bankfab.com/en-ae/personal/offers/hour-choice,https://www.bankfab.com/en-ae/personal/offers/ramy-automotive,https://www.bankfab.com/en-ae/personal/offers/rehlat,https://www.bankfab.com/en-ae/personal/offers/rivoli,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige",First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/abu-dhabi-platinum,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,"Welcome Bonus Equivalent to the Annual Membership Fee for the First YearEnjoy complimentary access* to 1,000+ airport loungesEnjoy up to 4 movie tickets per month at discounted rates",,Abu Dhabi Platinum Credit Card,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige,,,
Card,"https://www.bankfab.com/en-ae/personal/offers/2xl-furniture,https://www.bankfab.com/en-ae/personal/offers/adnic,https://www.bankfab.com/en-ae/personal/offers/advanced-american-dental-center,https://www.bankfab.com/en-ae/personal/offers/air-arabia-0,https://www.bankfab.com/en-ae/personal/offers/ansar-mall-ansar-gallery,https://www.bankfab.com/en-ae/personal/offers/arwa-dental-clinic-epp,https://www.bankfab.com/en-ae/personal/offers/axiom-telecom,https://www.bankfab.com/en-ae/personal/offers/carrefour-deals,https://www.bankfab.com/en-ae/personal/offers/chittilappilly-jewellers,https://www.bankfab.com/en-ae/personal/offers/dnata-travel,https://www.bankfab.com/en-ae/personal/offers/dr-batra-homeopathy,https://www.bankfab.com/en-ae/personal/offers/dr-joy-dental-clinic,https://www.bankfab.com/en-ae/personal/offers/du,https://www.bankfab.com/en-ae/personal/offers/dubai-ladies-club,https://www.bankfab.com/en-ae/personal/offers/dubai-traffic-fines-installment,https://www.bankfab.com/en-ae/personal/offers/emax,https://www.bankfab.com/en-ae/personal/offers/emirates-driving-institute-epp,https://www.bankfab.com/en-ae/personal/offers/emirates-motor-company,https://www.bankfab.com/en-ae/personal/offers/eyezone,https://www.bankfab.com/en-ae/personal/offers/golds-gym-new-age-fitness,https://www.bankfab.com/en-ae/personal/offers/harman-house,https://www.bankfab.com/en-ae/personal/offers/jackys-electronics,https://www.bankfab.com/en-ae/personal/offers/istyle,https://www.bankfab.com/en-ae/personal/offers/jarir-bookstore,https://www.bankfab.com/en-ae/personal/offers/jawhara-jewellery,https://www.bankfab.com/en-ae/personal/offers/jumbo-electronics,https://www.bankfab.com/en-ae/personal/offers/kalyan-jewellers,https://www.bankfab.com/en-ae/personal/offers/liali-jewellery,https://www.bankfab.com/en-ae/personal/offers/kings-college-clinic,https://www.bankfab.com/en-ae/personal/offers/lulu,https://www.bankfab.com/en-ae/personal/offers/malabar-gold-diamonds,https://www.bankfab.com/en-ae/personal/offers/manchester-medical-centre,https://www.bankfab.com/en-ae/personal/offers/mi,https://www.bankfab.com/en-ae/personal/offers/najahi-events,https://www.bankfab.com/en-ae/personal/offers/nesto-hypermarket,https://www.bankfab.com/en-ae/personal/offers/pure-gold-jewellers,https://www.bankfab.com/en-ae/personal/offers/quicklease-car-rentals,https://www.bankfab.com/en-ae/personal/offers/royal-palace-furniture,https://www.bankfab.com/en-ae/personal/offers/samsung-mds-mobile,https://www.bankfab.com/en-ae/personal/offers/sedar,https://www.bankfab.com/en-ae/personal/offers/sky-jewellery,https://www.bankfab.com/en-ae/personal/offers/sntta,https://www.bankfab.com/en-ae/personal/offers/three60-communities,https://www.bankfab.com/en-ae/personal/offers/thumbay-dental-hospital,https://www.bankfab.com/en-ae/personal/offers/trendy-time,https://www.bankfab.com/en-ae/personal/offers/al-rostamani,https://www.bankfab.com/en-ae/personal/offers/al-futtaim-travel,https://www.bankfab.com/en-ae/personal/offers/american-aesthetic-medical,https://www.bankfab.com/en-ae/personal/offers/bcd-travel,https://www.bankfab.com/en-ae/personal/offers/bharat-thakur-artistic-yoga,https://www.bankfab.com/en-ae/personal/offers/bhima-jewellers,https://www.bankfab.com/en-ae/personal/offers/bin-moosa-travel,https://www.bankfab.com/en-ae/personal/offers/bloom-aesthetic-laser-clinic,https://www.bankfab.com/en-ae/personal/offers/be-fit,https://www.bankfab.com/en-ae/personal/offers/bose,https://www.bankfab.com/en-ae/personal/offers/dynatrade-auto-service-center,https://www.bankfab.com/en-ae/personal/offers/ecity,https://www.bankfab.com/en-ae/personal/offers/elite-jewellers,https://www.bankfab.com/en-ae/personal/offers/fitness-first,https://www.bankfab.com/en-ae/personal/offers/honest-jewellers,https://www.bankfab.com/en-ae/personal/offers/joyalukkas,https://www.bankfab.com/en-ae/personal/offers/melodica,https://www.bankfab.com/en-ae/personal/offers/novomed-centers,https://www.bankfab.com/en-ae/personal/offers/omeir-travel-agency,https://www.bankfab.com/en-ae/personal/offers/nooncom-epp,https://www.bankfab.com/en-ae/personal/offers/rsa,https://www.bankfab.com/en-ae/personal/offers/safe-travel-and-services,https://www.bankfab.com/en-ae/personal/offers/samsung-brand-shop-jackys-retail-llc,https://www.bankfab.com/en-ae/personal/offers/xperienz-holidays,https://www.bankfab.com/en-ae/personal/offers/damas-medical-centre,https://www.bankfab.com/en-ae/personal/offers/damas-jewellery,https://www.bankfab.com/en-ae/personal/offers/danube-home,https://www.bankfab.com/en-ae/personal/offers/khalid-jamal-al-ghurair-real-estate-llc,https://www.bankfab.com/en-ae/personal/offers/kings-college-hospital,https://www.bankfab.com/en-ae/personal/offers/km-trading,https://www.bankfab.com/en-ae/personal/offers/v-kool,https://www.bankfab.com/en-ae/personal/offers/hour-choice,https://www.bankfab.com/en-ae/personal/offers/ramy-automotive,https://www.bankfab.com/en-ae/personal/offers/rehlat,https://www.bankfab.com/en-ae/personal/offers/rivoli,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige",First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/visa-signature-credit-card,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,Earn up to 4 FAB Rewards for every AED 1 you spend2 airport transfers every year24/7 concierge services,,Signature Credit Card,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige,,,
Card,"https://www.bankfab.com/en-ae/personal/offers/2xl-furniture,https://www.bankfab.com/en-ae/personal/offers/adnic,https://www.bankfab.com/en-ae/personal/offers/advanced-american-dental-center,https://www.bankfab.com/en-ae/personal/offers/air-arabia-0,https://www.bankfab.com/en-ae/personal/offers/ansar-mall-ansar-gallery,https://www.bankfab.com/en-ae/personal/offers/arwa-dental-clinic-epp,https://www.bankfab.com/en-ae/personal/offers/axiom-telecom,https://www.bankfab.com/en-ae/personal/offers/carrefour-deals,https://www.bankfab.com/en-ae/personal/offers/chittilappilly-jewellers,https://www.bankfab.com/en-ae/personal/offers/dnata-travel,https://www.bankfab.com/en-ae/personal/offers/dr-batra-homeopathy,https://www.bankfab.com/en-ae/personal/offers/dr-joy-dental-clinic,https://www.bankfab.com/en-ae/personal/offers/du,https://www.bankfab.com/en-ae/personal/offers/dubai-ladies-club,https://www.bankfab.com/en-ae/personal/offers/dubai-traffic-fines-installment,https://www.bankfab.com/en-ae/personal/offers/emax,https://www.bankfab.com/en-ae/personal/offers/emirates-driving-institute-epp,https://www.bankfab.com/en-ae/personal/offers/emirates-motor-company,https://www.bankfab.com/en-ae/personal/offers/eyezone,https://www.bankfab.com/en-ae/personal/offers/golds-gym-new-age-fitness,https://www.bankfab.com/en-ae/personal/offers/harman-house,https://www.bankfab.com/en-ae/personal/offers/jackys-electronics,https://www.bankfab.com/en-ae/personal/offers/istyle,https://www.bankfab.com/en-ae/personal/offers/jarir-bookstore,https://www.bankfab.com/en-ae/personal/offers/jawhara-jewellery,https://www.bankfab.com/en-ae/personal/offers/jumbo-electronics,https://www.bankfab.com/en-ae/personal/offers/kalyan-jewellers,https://www.bankfab.com/en-ae/personal/offers/liali-jewellery,https://www.bankfab.com/en-ae/personal/offers/kings-college-clinic,https://www.bankfab.com/en-ae/personal/offers/lulu,https://www.bankfab.com/en-ae/personal/offers/malabar-gold-diamonds,https://www.bankfab.com/en-ae/personal/offers/manchester-medical-centre,https://www.bankfab.com/en-ae/personal/offers/mi,https://www.bankfab.com/en-ae/personal/offers/najahi-events,https://www.bankfab.com/en-ae/personal/offers/nesto-hypermarket,https://www.bankfab.com/en-ae/personal/offers/pure-gold-jewellers,https://www.bankfab.com/en-ae/personal/offers/quicklease-car-rentals,https://www.bankfab.com/en-ae/personal/offers/royal-palace-furniture,https://www.bankfab.com/en-ae/personal/offers/samsung-mds-mobile,https://www.bankfab.com/en-ae/personal/offers/sedar,https://www.bankfab.com/en-ae/personal/offers/sky-jewellery,https://www.bankfab.com/en-ae/personal/offers/sntta,https://www.bankfab.com/en-ae/personal/offers/three60-communities,https://www.bankfab.com/en-ae/personal/offers/thumbay-dental-hospital,https://www.bankfab.com/en-ae/personal/offers/trendy-time,https://www.bankfab.com/en-ae/personal/offers/al-rostamani,https://www.bankfab.com/en-ae/personal/offers/al-futtaim-travel,https://www.bankfab.com/en-ae/personal/offers/american-aesthetic-medical,https://www.bankfab.com/en-ae/personal/offers/bcd-travel,https://www.bankfab.com/en-ae/personal/offers/bharat-thakur-artistic-yoga,https://www.bankfab.com/en-ae/personal/offers/bhima-jewellers,https://www.bankfab.com/en-ae/personal/offers/bin-moosa-travel,https://www.bankfab.com/en-ae/personal/offers/bloom-aesthetic-laser-clinic,https://www.bankfab.com/en-ae/personal/offers/be-fit,https://www.bankfab.com/en-ae/personal/offers/bose,https://www.bankfab.com/en-ae/personal/offers/dynatrade-auto-service-center,https://www.bankfab.com/en-ae/personal/offers/ecity,https://www.bankfab.com/en-ae/personal/offers/elite-jewellers,https://www.bankfab.com/en-ae/personal/offers/fitness-first,https://www.bankfab.com/en-ae/personal/offers/honest-jewellers,https://www.bankfab.com/en-ae/personal/offers/joyalukkas,https://www.bankfab.com/en-ae/personal/offers/melodica,https://www.bankfab.com/en-ae/personal/offers/novomed-centers,https://www.bankfab.com/en-ae/personal/offers/omeir-travel-agency,https://www.bankfab.com/en-ae/personal/offers/nooncom-epp,https://www.bankfab.com/en-ae/personal/offers/rsa,https://www.bankfab.com/en-ae/personal/offers/safe-travel-and-services,https://www.bankfab.com/en-ae/personal/offers/samsung-brand-shop-jackys-retail-llc,https://www.bankfab.com/en-ae/personal/offers/xperienz-holidays,https://www.bankfab.com/en-ae/personal/offers/damas-medical-centre,https://www.bankfab.com/en-ae/personal/offers/damas-jewellery,https://www.bankfab.com/en-ae/personal/offers/danube-home,https://www.bankfab.com/en-ae/personal/offers/khalid-jamal-al-ghurair-real-estate-llc,https://www.bankfab.com/en-ae/personal/offers/kings-college-hospital,https://www.bankfab.com/en-ae/personal/offers/km-trading,https://www.bankfab.com/en-ae/personal/offers/v-kool,https://www.bankfab.com/en-ae/personal/offers/hour-choice,https://www.bankfab.com/en-ae/personal/offers/ramy-automotive,https://www.bankfab.com/en-ae/personal/offers/rehlat,https://www.bankfab.com/en-ae/personal/offers/rivoli,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige",First Abu Dhabi Bank,,,,https://www.bankfab.com/en-ae/personal/cards/fab-visa-infinite,,,https://www.bankfab.com/-/media/fabgroup/common/img-placeholder.png,"Earn up to 5 FAB Rewards for every AED 1 you spend Access to over 1,000+ Airport Lounges in more than 300 cities all around the world for you and a guest Complimentary multi-trip travel insurance",,FAB Infinite Credit Card,https://www.bankfab.com/en-ae/personal/offers/rivoli-prestige,,,
